DOCUMENT_NAME,chunk_id,chunk_sequence_number,chunk_type,chunk_content_raw,chunk_content,chunk_text_length,chunk_word_count,page,box_l,box_t,box_r,box_b,prev_chunk_id,next_chunk_id,chunk_image_path,processed_at,ade_version,model_version
Evaluation_of_echinacea_for_the_prevention_and_treatment_of_the_common_cold.pdf,adf2872f-b7dc-43f3-901c-9731188ee9c5,60,text,"<a id='adf2872f-b7dc-43f3-901c-9731188ee9c5'></a>

We evaluated the method of viral exposure on the outcome of cold induction. If echinacea was given prophylactically in an attempt to reduce the incidence of natural cold induction, the incidence was reduced by 65% versus placebo. When echinacea was given as prophylaxis against cold induction caused by direct rhinovirus","We evaluated the method of viral exposure on the outcome of cold induction. If echinacea was given prophylactically in an attempt to reduce the incidence of natural cold induction, the incidence was reduced by 65% versus placebo. When echinacea was given as prophylaxis against cold induction caused by direct rhinovirus",320,50,5,0.572909653,0.612302661,0.944974124,0.699065328,dd30723c-4dda-4ca5-b276-b915303e8d4a,bdb75c87-a373-4938-9e56-51618183446c,results_folder/chunk_images/Evaluation_of_echinacea_for_the_prevention_and_treatment_of_the_common_cold/page_5/text.adf2872f-b7dc-43f3-901c-9731188ee9c5.png,2025-10-29T04:41:31.169821+00:00,0.18.3,dpt-2-20250919
Evaluation_of_echinacea_for_the_prevention_and_treatment_of_the_common_cold.pdf,bdb75c87-a373-4938-9e56-51618183446c,61,table,"<a id='bdb75c87-a373-4938-9e56-51618183446c'></a>

<table id=""5-1"">
<tr><td id=""5-2""></td><td id=""5-3"" colspan=""4"">Incidence of cold</td><td id=""5-4"" colspan=""4"">Duration of cold</td></tr>
<tr><td id=""5-5""></td><td id=""5-6"">Number of studies</td><td id=""5-7"">Echinacea group*</td><td id=""5-8"">Control group*</td><td id=""5-9"">Odds ratio (95% CI) random effects</td><td id=""5-a"">Number of studies</td><td id=""5-b"">Number of participants, echinacea</td><td id=""5-c"">Number of participants, control</td><td id=""5-d"">Weighted mean difference (95% CI) random effects</td></tr>
<tr><td id=""5-e"">All studies</td><td id=""5-f"">9</td><td id=""5-g"">337/751 (45%)</td><td id=""5-h"">394/604 (65%)</td><td id=""5-i"">0.42 (0-25 to 0-71)</td><td id=""5-j"">7</td><td id=""5-k"">738</td><td id=""5-l"">892</td><td id=""5-m"">-1.44 (-2.24 to -0.64)</td></tr>
<tr><td id=""5-n"">Fixed-effects model</td><td id=""5-o"">9</td><td id=""5-p"">337/751 (45%)</td><td id=""5-q"">394/604 (65%)</td><td id=""5-r"">0.44 (0.34 to 0.56)</td><td id=""5-s"">7</td><td id=""5-t"">738</td><td id=""5-u"">892</td><td id=""5-v"">-1.59 (-2.25 to -0.94)</td></tr>
<tr><td id=""5-w"">Excluding studies with Jadad score less than 3</td><td id=""5-x"">7</td><td id=""5-y"">326/687 (47%)</td><td id=""5-z"">373/536 (70%)</td><td id=""5-A"">0.42 (0-23 to 0-76)</td><td id=""5-B"">6</td><td id=""5-C"">722</td><td id=""5-D"">876</td><td id=""5-E"">-1.51 (-2.40 to -0.61)</td></tr>
<tr><td id=""5-F"">Excluding Cohen et al (2004)</td><td id=""5-G"">8</td><td id=""5-H"">252/591 (43%)</td><td id=""5-I"">244/436 (56%)</td><td id=""5-J"">0.61 (0.46 to 0.81)</td><td id=""5-K"">6</td><td id=""5-L"">600</td><td id=""5-M"">584</td><td id=""5-N"">-1.43 (-2.53 to -0.33)</td></tr>
<tr><td id=""5-O"">Studies evaluating echinacea without a supplement</td><td id=""5-P"">8</td><td id=""5-Q"">252/591 (43%)</td><td id=""5-R"">244/436 (56%)</td><td id=""5-S"">0.61 (0.46 to 0.81)</td><td id=""5-T"">3</td><td id=""5-U"">467</td><td id=""5-V"">448</td><td id=""5-W"">-1.57 (-4.34 to 1.19)</td></tr>
<tr><td id=""5-X"">Studies evaluating echinacea with a supplement</td><td id=""5-Y"">1</td><td id=""5-Z"">85/160 (53%)</td><td id=""5-10"">150/168 (89%)</td><td id=""5-11"">0.14 (0.07 to 0.25)</td><td id=""5-12"">4</td><td id=""5-13"">271</td><td id=""5-14"">444</td><td id=""5-15"">-1.25 (-1.87 to -0.65)</td></tr>
<tr><td id=""5-16"">Studies using Echinaguard/Echinacin</td><td id=""5-17"">5</td><td id=""5-18"">108/193 (56%)</td><td id=""5-19"">139/201 (69%)</td><td id=""5-1a"">0.44 (0.27 to 0.71)</td><td id=""5-1b"">0</td><td id=""5-1c"">0</td><td id=""5-1d"">0</td><td id=""5-1e"">NA</td></tr>
<tr><td id=""5-1f"">Natural virus exposure only</td><td id=""5-1g"">6</td><td id=""5-1h"">239/514 (46%)</td><td id=""5-1i"">304/437 (70%)</td><td id=""5-1j"">0.35 (0.16 to 0.74)</td><td id=""5-1k"">7</td><td id=""5-1l"">738</td><td id=""5-1m"">892</td><td id=""5-1n"">-1.44 (-2.24 to -0.64)</td></tr>
<tr><td id=""5-1o"">Rhinovirus exposure only</td><td id=""5-1p"">3</td><td id=""5-1q"">98/223 (44%)</td><td id=""5-1r"">90/167 (54%)</td><td id=""5-1s"">0-65 (0-42 to 0-99)</td><td id=""5-1t"">0</td><td id=""5-1u"">0</td><td id=""5-1v"">0</td><td id=""5-1w"">NA</td></tr>
<tr><td id=""5-1x"" colspan=""9"">NA=not applicable. *Data shown as number events/total population (%).</td></tr>
<tr><td id=""5-1y"" colspan=""9"">Table 3: Results of subgroup and sensitivity analysis</td></tr>
</table>","<table id=""5-1"">
<tr><td id=""5-2""></td><td id=""5-3"" colspan=""4"">Incidence of cold</td><td id=""5-4"" colspan=""4"">Duration of cold</td></tr>
<tr><td id=""5-5""></td><td id=""5-6"">Number of studies</td><td id=""5-7"">Echinacea group*</td><td id=""5-8"">Control group*</td><td id=""5-9"">Odds ratio (95% CI) random effects</td><td id=""5-a"">Number of studies</td><td id=""5-b"">Number of participants, echinacea</td><td id=""5-c"">Number of participants, control</td><td id=""5-d"">Weighted mean difference (95% CI) random effects</td></tr>
<tr><td id=""5-e"">All studies</td><td id=""5-f"">9</td><td id=""5-g"">337/751 (45%)</td><td id=""5-h"">394/604 (65%)</td><td id=""5-i"">0.42 (0-25 to 0-71)</td><td id=""5-j"">7</td><td id=""5-k"">738</td><td id=""5-l"">892</td><td id=""5-m"">-1.44 (-2.24 to -0.64)</td></tr>
<tr><td id=""5-n"">Fixed-effects model</td><td id=""5-o"">9</td><td id=""5-p"">337/751 (45%)</td><td id=""5-q"">394/604 (65%)</td><td id=""5-r"">0.44 (0.34 to 0.56)</td><td id=""5-s"">7</td><td id=""5-t"">738</td><td id=""5-u"">892</td><td id=""5-v"">-1.59 (-2.25 to -0.94)</td></tr>
<tr><td id=""5-w"">Excluding studies with Jadad score less than 3</td><td id=""5-x"">7</td><td id=""5-y"">326/687 (47%)</td><td id=""5-z"">373/536 (70%)</td><td id=""5-A"">0.42 (0-23 to 0-76)</td><td id=""5-B"">6</td><td id=""5-C"">722</td><td id=""5-D"">876</td><td id=""5-E"">-1.51 (-2.40 to -0.61)</td></tr>
<tr><td id=""5-F"">Excluding Cohen et al (2004)</td><td id=""5-G"">8</td><td id=""5-H"">252/591 (43%)</td><td id=""5-I"">244/436 (56%)</td><td id=""5-J"">0.61 (0.46 to 0.81)</td><td id=""5-K"">6</td><td id=""5-L"">600</td><td id=""5-M"">584</td><td id=""5-N"">-1.43 (-2.53 to -0.33)</td></tr>
<tr><td id=""5-O"">Studies evaluating echinacea without a supplement</td><td id=""5-P"">8</td><td id=""5-Q"">252/591 (43%)</td><td id=""5-R"">244/436 (56%)</td><td id=""5-S"">0.61 (0.46 to 0.81)</td><td id=""5-T"">3</td><td id=""5-U"">467</td><td id=""5-V"">448</td><td id=""5-W"">-1.57 (-4.34 to 1.19)</td></tr>
<tr><td id=""5-X"">Studies evaluating echinacea with a supplement</td><td id=""5-Y"">1</td><td id=""5-Z"">85/160 (53%)</td><td id=""5-10"">150/168 (89%)</td><td id=""5-11"">0.14 (0.07 to 0.25)</td><td id=""5-12"">4</td><td id=""5-13"">271</td><td id=""5-14"">444</td><td id=""5-15"">-1.25 (-1.87 to -0.65)</td></tr>
<tr><td id=""5-16"">Studies using Echinaguard/Echinacin</td><td id=""5-17"">5</td><td id=""5-18"">108/193 (56%)</td><td id=""5-19"">139/201 (69%)</td><td id=""5-1a"">0.44 (0.27 to 0.71)</td><td id=""5-1b"">0</td><td id=""5-1c"">0</td><td id=""5-1d"">0</td><td id=""5-1e"">NA</td></tr>
<tr><td id=""5-1f"">Natural virus exposure only</td><td id=""5-1g"">6</td><td id=""5-1h"">239/514 (46%)</td><td id=""5-1i"">304/437 (70%)</td><td id=""5-1j"">0.35 (0.16 to 0.74)</td><td id=""5-1k"">7</td><td id=""5-1l"">738</td><td id=""5-1m"">892</td><td id=""5-1n"">-1.44 (-2.24 to -0.64)</td></tr>
<tr><td id=""5-1o"">Rhinovirus exposure only</td><td id=""5-1p"">3</td><td id=""5-1q"">98/223 (44%)</td><td id=""5-1r"">90/167 (54%)</td><td id=""5-1s"">0-65 (0-42 to 0-99)</td><td id=""5-1t"">0</td><td id=""5-1u"">0</td><td id=""5-1v"">0</td><td id=""5-1w"">NA</td></tr>
<tr><td id=""5-1x"" colspan=""9"">NA=not applicable. *Data shown as number events/total population (%).</td></tr>
<tr><td id=""5-1y"" colspan=""9"">Table 3: Results of subgroup and sensitivity analysis</td></tr>
</table>",3221,253,5,0.042899728,0.706798911,0.94465214,0.944387913,adf2872f-b7dc-43f3-901c-9731188ee9c5,07d20688-2dfa-4f21-9b67-9ba5e3b3dd86,results_folder/chunk_images/Evaluation_of_echinacea_for_the_prevention_and_treatment_of_the_common_cold/page_5/table.bdb75c87-a373-4938-9e56-51618183446c.png,2025-10-29T04:41:31.169821+00:00,0.18.3,dpt-2-20250919
Evaluation_of_echinacea_for_the_prevention_and_treatment_of_the_common_cold.pdf,07d20688-2dfa-4f21-9b67-9ba5e3b3dd86,62,marginalia,"<a id='07d20688-2dfa-4f21-9b67-9ba5e3b3dd86'></a>

478",478,3,1,5,0.044329137,0.965964675,0.070338085,0.979025006,bdb75c87-a373-4938-9e56-51618183446c,492c0a8a-2408-411f-9094-fc4b99e1fd61,results_folder/chunk_images/Evaluation_of_echinacea_for_the_prevention_and_treatment_of_the_common_cold/page_5/marginalia.07d20688-2dfa-4f21-9b67-9ba5e3b3dd86.png,2025-10-29T04:41:31.169821+00:00,0.18.3,dpt-2-20250919
Evaluation_of_echinacea_for_the_prevention_and_treatment_of_the_common_cold.pdf,492c0a8a-2408-411f-9094-fc4b99e1fd61,63,marginalia,"<a id='492c0a8a-2408-411f-9094-fc4b99e1fd61'></a>

http://infection.thelancet.com Vol 7 July 2007",http://infection.thelancet.com Vol 7 July 2007,46,5,5,0.709865987,0.964613855,0.936573207,0.979210317,07d20688-2dfa-4f21-9b67-9ba5e3b3dd86,fc197871-05d2-4a0f-94e4-5f99a31d3163,results_folder/chunk_images/Evaluation_of_echinacea_for_the_prevention_and_treatment_of_the_common_cold/page_5/marginalia.492c0a8a-2408-411f-9094-fc4b99e1fd61.png,2025-10-29T04:41:31.169821+00:00,0.18.3,dpt-2-20250919
Evaluation_of_echinacea_for_the_prevention_and_treatment_of_the_common_cold.pdf,fc197871-05d2-4a0f-94e4-5f99a31d3163,64,marginalia,"<a id='fc197871-05d2-4a0f-94e4-5f99a31d3163'></a>

Review",Review,6,1,6,0.851755798,0.046007343,0.918555915,0.063445672,492c0a8a-2408-411f-9094-fc4b99e1fd61,7948297e-0086-4f23-8594-833d470347db,results_folder/chunk_images/Evaluation_of_echinacea_for_the_prevention_and_treatment_of_the_common_cold/page_6/marginalia.fc197871-05d2-4a0f-94e4-5f99a31d3163.png,2025-10-29T04:41:31.169821+00:00,0.18.3,dpt-2-20250919
Evaluation_of_echinacea_for_the_prevention_and_treatment_of_the_common_cold.pdf,7948297e-0086-4f23-8594-833d470347db,65,text,"<a id='7948297e-0086-4f23-8594-833d470347db'></a>

inoculation, the incidence was only reduced by 35%. One postulation for the possible reduced benefits with direct inoculation is that echinacea works better on preventing the common cold caused by viruses other than rhinovirus. With over 200 viruses capable of causing the common cold, echinacea could have modest effect against rhinovirus but marked effects against other viruses. Of the direct rhinovirus inoculation trials, the most touted is the study by Turner and colleagues¹⁴ published in 2005. The authors compared patients given E angustifolia equivalent to 900 mg/day with placebo and showed that echinacea did not have ""clinically significant effects on infection with a rhinovirus or on the clinical illness that results from it"". The German Commission E has approved E purpurea at a recommended dose of 900 mg but has not approved E angustifolia.⁸ The 1999 WHO monograph recommends E angustifolia at a dose of 3 g, a dose more than three times the dose used by Turner and colleagues.³⁸ As such, the dose used in this trial may have been too low to be fully effective.","inoculation, the incidence was only reduced by 35%. One postulation for the possible reduced benefits with direct inoculation is that echinacea works better on preventing the common cold caused by viruses other than rhinovirus. With over 200 viruses capable of causing the common cold, echinacea could have modest effect against rhinovirus but marked effects against other viruses. Of the direct rhinovirus inoculation trials, the most touted is the study by Turner and colleagues¹⁴ published in 2005. The authors compared patients given E angustifolia equivalent to 900 mg/day with placebo and showed that echinacea did not have ""clinically significant effects on infection with a rhinovirus or on the clinical illness that results from it"". The German Commission E has approved E purpurea at a recommended dose of 900 mg but has not approved E angustifolia.⁸ The 1999 WHO monograph recommends E angustifolia at a dose of 3 g, a dose more than three times the dose used by Turner and colleagues.³⁸ As such, the dose used in this trial may have been too low to be fully effective.",1080,177,6,0.056051165,0.157552674,0.426505029,0.434559703,fc197871-05d2-4a0f-94e4-5f99a31d3163,7bf5d7d1-de1d-4b29-8275-d9706f01819c,results_folder/chunk_images/Evaluation_of_echinacea_for_the_prevention_and_treatment_of_the_common_cold/page_6/text.7948297e-0086-4f23-8594-833d470347db.png,2025-10-29T04:41:31.169821+00:00,0.18.3,dpt-2-20250919
Evaluation_of_echinacea_for_the_prevention_and_treatment_of_the_common_cold.pdf,7bf5d7d1-de1d-4b29-8275-d9706f01819c,66,text,"<a id='7bf5d7d1-de1d-4b29-8275-d9706f01819c'></a>

The previous meta-analysis done by Melchart and colleagues and updated in November, 2005,39 included 16 trials encompassing 22 analyses and showed a benefit of echinacea for the treatment but not prevention of a common cold.13,39 By comparison, our meta-analysis included 14 trials encompassing 16 analyses. Although our results are in agreement with the previous meta-analysis, our results suggest an additional benefit of echinacea for use in the prevention, as well as the treatment, of a cold. The meta-analysis by Linde and colleagues39 assessed a cold severity endpoint, included two unpublished evaluations, and excluded studies that used experimental rhinovirus inoculation or that combined echinacea with other nutraceutical ingredients. In our analysis we chose not to evaluate cold severity because of concerns about the potential heterogeneity of the methods used for cold severity assessment in the studies. We included studies evaluating echinacea with other nutraceuticals in our analysis, as well as studies evaluating direct rhinovirus inoculation, which have the highest internal validity since the virus, the degree of exposure, and the exact time of exposure are all known. We decided to address the effect of these potential confounders through the use of subgroup and sensitivity analyses rather than through exclusion, which provides more information from which to make a determination of the efficacy of echinacea. Furthermore, we included one study that was published after Melchart and colleagues updated their analysis39 and excluded unpublished studies because data in such studies have not undergone rigorous peer review.","The previous meta-analysis done by Melchart and colleagues and updated in November, 2005,39 included 16 trials encompassing 22 analyses and showed a benefit of echinacea for the treatment but not prevention of a common cold.13,39 By comparison, our meta-analysis included 14 trials encompassing 16 analyses. Although our results are in agreement with the previous meta-analysis, our results suggest an additional benefit of echinacea for use in the prevention, as well as the treatment, of a cold. The meta-analysis by Linde and colleagues39 assessed a cold severity endpoint, included two unpublished evaluations, and excluded studies that used experimental rhinovirus inoculation or that combined echinacea with other nutraceutical ingredients. In our analysis we chose not to evaluate cold severity because of concerns about the potential heterogeneity of the methods used for cold severity assessment in the studies. We included studies evaluating echinacea with other nutraceuticals in our analysis, as well as studies evaluating direct rhinovirus inoculation, which have the highest internal validity since the virus, the degree of exposure, and the exact time of exposure are all known. We decided to address the effect of these potential confounders through the use of subgroup and sensitivity analyses rather than through exclusion, which provides more information from which to make a determination of the efficacy of echinacea. Furthermore, we included one study that was published after Melchart and colleagues updated their analysis39 and excluded unpublished studies because data in such studies have not undergone rigorous peer review.",1650,243,6,0.055038542,0.434128553,0.428068966,0.846322179,7948297e-0086-4f23-8594-833d470347db,bf0f30b2-55ee-42c8-b1ba-0426462134e3,results_folder/chunk_images/Evaluation_of_echinacea_for_the_prevention_and_treatment_of_the_common_cold/page_6/text.7bf5d7d1-de1d-4b29-8275-d9706f01819c.png,2025-10-29T04:41:31.169821+00:00,0.18.3,dpt-2-20250919
Evaluation_of_echinacea_for_the_prevention_and_treatment_of_the_common_cold.pdf,bf0f30b2-55ee-42c8-b1ba-0426462134e3,67,text,"<a id='bf0f30b2-55ee-42c8-b1ba-0426462134e3'></a>

There are several limitations to this meta-analysis that must be addressed. First, the studies by Barrett$^{20}$ and Turner$^{14}$ and their colleagues used alfalfa and a mixture of alcohol beverages, respectively, as their placebo arm. Since alfalfa and alcoholic concoctions may have immunostimulatory benefits, their use in the placebo arm is controversial.$^{40}$ Although we agree that this may be a","There are several limitations to this meta-analysis that must be addressed. First, the studies by Barrett$^{20}$ and Turner$^{14}$ and their colleagues used alfalfa and a mixture of alcohol beverages, respectively, as their placebo arm. Since alfalfa and alcoholic concoctions may have immunostimulatory benefits, their use in the placebo arm is controversial.$^{40}$ Although we agree that this may be a",404,59,6,0.054436371,0.846411765,0.428758264,0.946808517,7bf5d7d1-de1d-4b29-8275-d9706f01819c,f5d53818-5ff8-49f7-9020-2fb236292156,results_folder/chunk_images/Evaluation_of_echinacea_for_the_prevention_and_treatment_of_the_common_cold/page_6/text.bf0f30b2-55ee-42c8-b1ba-0426462134e3.png,2025-10-29T04:41:31.169821+00:00,0.18.3,dpt-2-20250919
Evaluation_of_echinacea_for_the_prevention_and_treatment_of_the_common_cold.pdf,f5d53818-5ff8-49f7-9020-2fb236292156,68,text,"<a id='f5d53818-5ff8-49f7-9020-2fb236292156'></a>

potential confounder in our analyses, it should be noted that if these agents do in fact have beneficial properties that reduce the incidence and/or duration of the common cold, then this would result in an underestimation of echinacea's benefit. Second, although the Egger statistic shows absence of publication bias, our funnel plot shows asymmetry, suggesting that the potential for publication bias cannot be eliminated. Publication bias arises when trials with negative outcomes have a lower propensity to be published. Third, heterogeneity was present in our meta-analysis; however, the L'Abbé plot shows that the heterogeneity is a result of studies' disagreement in the magnitude, but not the direction, of echinacea's benefit. Furthermore, after doing various subgroup analyses to assess the effect of clinical heterogeneity, echinacea maintained significant effects on the reduction of cold incidence and duration. Finally, this analysis focuses on the efficacy but not the safety of echinacea. Although adverse events with echinacea are not commonly reported, gastrointestinal upset and rash have been reported. Much more work needs to be done to elucidate the safety of prolonged therapy since its effect on the rate-corrected QT interval, blood pressure, and other safety parameters is not well known. Of note, echinacea is a human cytochrome P450 3A4 enzyme inhibitor so the potential for drug interactions also needs to be assessed. 41","potential confounder in our analyses, it should be noted that if these agents do in fact have beneficial properties that reduce the incidence and/or duration of the common cold, then this would result in an underestimation of echinacea's benefit. Second, although the Egger statistic shows absence of publication bias, our funnel plot shows asymmetry, suggesting that the potential for publication bias cannot be eliminated. Publication bias arises when trials with negative outcomes have a lower propensity to be published. Third, heterogeneity was present in our meta-analysis; however, the L'Abbé plot shows that the heterogeneity is a result of studies' disagreement in the magnitude, but not the direction, of echinacea's benefit. Furthermore, after doing various subgroup analyses to assess the effect of clinical heterogeneity, echinacea maintained significant effects on the reduction of cold incidence and duration. Finally, this analysis focuses on the efficacy but not the safety of echinacea. Although adverse events with echinacea are not commonly reported, gastrointestinal upset and rash have been reported. Much more work needs to be done to elucidate the safety of prolonged therapy since its effect on the rate-corrected QT interval, blood pressure, and other safety parameters is not well known. Of note, echinacea is a human cytochrome P450 3A4 enzyme inhibitor so the potential for drug interactions also needs to be assessed. 41",1450,219,6,0.434745908,0.157883689,0.805978775,0.531990111,bf0f30b2-55ee-42c8-b1ba-0426462134e3,f764b327-f06f-47e6-bcc4-c42681562300,results_folder/chunk_images/Evaluation_of_echinacea_for_the_prevention_and_treatment_of_the_common_cold/page_6/text.f5d53818-5ff8-49f7-9020-2fb236292156.png,2025-10-29T04:41:31.169821+00:00,0.18.3,dpt-2-20250919
Evaluation_of_echinacea_for_the_prevention_and_treatment_of_the_common_cold.pdf,f764b327-f06f-47e6-bcc4-c42681562300,69,text,"<a id='f764b327-f06f-47e6-bcc4-c42681562300'></a>

## Conclusion
An analysis of the current evidence in the literature suggests that echinacea has a benefit in decreasing the incidence and duration of the common cold; however, large-scale randomised prospective studies controlling for variables such as species, quality of preparation and dose of echinacea, method of cold induction, and objectivity of study endpoints evaluated are needed before echinacea for the prevention or treatment of the common cold can become standard practice.","## Conclusion
An analysis of the current evidence in the literature suggests that echinacea has a benefit in decreasing the incidence and duration of the common cold; however, large-scale randomised prospective studies controlling for variables such as species, quality of preparation and dose of echinacea, method of cold induction, and objectivity of study endpoints evaluated are needed before echinacea for the prevention or treatment of the common cold can become standard practice.",487,72,6,0.434886664,0.541026235,0.808029294,0.683949113,f5d53818-5ff8-49f7-9020-2fb236292156,09cfb616-cffc-4296-a6b9-dcdd01da29eb,results_folder/chunk_images/Evaluation_of_echinacea_for_the_prevention_and_treatment_of_the_common_cold/page_6/text.f764b327-f06f-47e6-bcc4-c42681562300.png,2025-10-29T04:41:31.169821+00:00,0.18.3,dpt-2-20250919
Evaluation_of_echinacea_for_the_prevention_and_treatment_of_the_common_cold.pdf,09cfb616-cffc-4296-a6b9-dcdd01da29eb,70,text,"<a id='09cfb616-cffc-4296-a6b9-dcdd01da29eb'></a>

**Conflicts of interest**
We declare that we have no conflicts of interest.","**Conflicts of interest**
We declare that we have no conflicts of interest.",75,12,6,0.436794013,0.68527025,0.685391366,0.710356295,f764b327-f06f-47e6-bcc4-c42681562300,3837c384-411f-44a4-9083-7ac6e0509eb3,results_folder/chunk_images/Evaluation_of_echinacea_for_the_prevention_and_treatment_of_the_common_cold/page_6/text.09cfb616-cffc-4296-a6b9-dcdd01da29eb.png,2025-10-29T04:41:31.169821+00:00,0.18.3,dpt-2-20250919
Evaluation_of_echinacea_for_the_prevention_and_treatment_of_the_common_cold.pdf,3837c384-411f-44a4-9083-7ac6e0509eb3,71,text,"<a id='3837c384-411f-44a4-9083-7ac6e0509eb3'></a>

# References
1. National Institute of Allergy and Infectious Diseases. The common cold, health matters fact sheets. http://www3.niaid.nih.gov/healthscience/healthtopics/colds/overview.htm (accessed May 30, 2007).
2. Kirkpatrick GL. The common cold. Prim Care 1996; 23: 657–75.
3. Giles JT, Palat CT 3rd, Chien SH, Chang ZG, Kennedy DT. Evaluation of echinacea for treatment of the common cold. Pharmacotherapy 2000; 20: 690–97.
4. Barnes PM, Powell-Griner E, McFann K, Nahin RL. Complementary and alternative medicine use among adults: United States, 2002. Advance data from vital and health statistics; number 343. Hyattsville, Maryland: National Center for Health Statistics, 2004.
5. Caruso TJ, Gwaltney JM Jr. Treatment of the common cold with echinacea: a structured review. Clin Infect Dis 2005; 40: 807–10.
6. Huntley AL, Coon JT, Ernst E. The safety of herbal medicinal products derived from Echinacea species. Drug Saf 2005; 28: 387–400.
7. Woelkart K, Xu W, Pei Y, Makriyannis A, Picone RP, Bauer R. The endocannabinoid system as a target for alkamides from Echinacea angustifolia roots. Planta Med 2005; 71: 701–05.","# References
1. National Institute of Allergy and Infectious Diseases. The common cold, health matters fact sheets. http://www3.niaid.nih.gov/healthscience/healthtopics/colds/overview.htm (accessed May 30, 2007).
2. Kirkpatrick GL. The common cold. Prim Care 1996; 23: 657–75.
3. Giles JT, Palat CT 3rd, Chien SH, Chang ZG, Kennedy DT. Evaluation of echinacea for treatment of the common cold. Pharmacotherapy 2000; 20: 690–97.
4. Barnes PM, Powell-Griner E, McFann K, Nahin RL. Complementary and alternative medicine use among adults: United States, 2002. Advance data from vital and health statistics; number 343. Hyattsville, Maryland: National Center for Health Statistics, 2004.
5. Caruso TJ, Gwaltney JM Jr. Treatment of the common cold with echinacea: a structured review. Clin Infect Dis 2005; 40: 807–10.
6. Huntley AL, Coon JT, Ernst E. The safety of herbal medicinal products derived from Echinacea species. Drug Saf 2005; 28: 387–400.
7. Woelkart K, Xu W, Pei Y, Makriyannis A, Picone RP, Bauer R. The endocannabinoid system as a target for alkamides from Echinacea angustifolia roots. Planta Med 2005; 71: 701–05.",1126,168,6,0.434925556,0.711630464,0.803928614,0.950061679,09cfb616-cffc-4296-a6b9-dcdd01da29eb,8f81ef41-96fa-4d29-a612-d825750ab2bb,results_folder/chunk_images/Evaluation_of_echinacea_for_the_prevention_and_treatment_of_the_common_cold/page_6/text.3837c384-411f-44a4-9083-7ac6e0509eb3.png,2025-10-29T04:41:31.169821+00:00,0.18.3,dpt-2-20250919
Evaluation_of_echinacea_for_the_prevention_and_treatment_of_the_common_cold.pdf,8f81ef41-96fa-4d29-a612-d825750ab2bb,72,marginalia,"<a id='8f81ef41-96fa-4d29-a612-d825750ab2bb'></a>

http://infection.thelancet.com Vol 7 July 2007",http://infection.thelancet.com Vol 7 July 2007,46,5,6,0.057245106,0.96455425,0.286012918,0.979387462,3837c384-411f-44a4-9083-7ac6e0509eb3,1e938b71-0fab-49b2-b1e7-428f97510527,results_folder/chunk_images/Evaluation_of_echinacea_for_the_prevention_and_treatment_of_the_common_cold/page_6/marginalia.8f81ef41-96fa-4d29-a612-d825750ab2bb.png,2025-10-29T04:41:31.169821+00:00,0.18.3,dpt-2-20250919
Evaluation_of_echinacea_for_the_prevention_and_treatment_of_the_common_cold.pdf,1e938b71-0fab-49b2-b1e7-428f97510527,73,marginalia,"<a id='1e938b71-0fab-49b2-b1e7-428f97510527'></a>

479",479,3,1,6,0.926000178,0.966712058,0.950349152,0.978189647,8f81ef41-96fa-4d29-a612-d825750ab2bb,5d653ea8-f9bf-444d-8572-2cc56b3dade3,results_folder/chunk_images/Evaluation_of_echinacea_for_the_prevention_and_treatment_of_the_common_cold/page_6/marginalia.1e938b71-0fab-49b2-b1e7-428f97510527.png,2025-10-29T04:41:31.169821+00:00,0.18.3,dpt-2-20250919
Evaluation_of_echinacea_for_the_prevention_and_treatment_of_the_common_cold.pdf,5d653ea8-f9bf-444d-8572-2cc56b3dade3,74,text,"<a id='5d653ea8-f9bf-444d-8572-2cc56b3dade3'></a>

Search strategy
and selection
criteria

These are described
in detail in the
Methods section on
page 473.","Search strategy
and selection
criteria

These are described
in detail in the
Methods section on
page 473.",105,17,6,0.815859616,0.15970552,0.955211818,0.272303164,1e938b71-0fab-49b2-b1e7-428f97510527,82bf1c01-5261-47f9-9113-27ed2bc284c7,results_folder/chunk_images/Evaluation_of_echinacea_for_the_prevention_and_treatment_of_the_common_cold/page_6/text.5d653ea8-f9bf-444d-8572-2cc56b3dade3.png,2025-10-29T04:41:31.169821+00:00,0.18.3,dpt-2-20250919
Evaluation_of_echinacea_for_the_prevention_and_treatment_of_the_common_cold.pdf,82bf1c01-5261-47f9-9113-27ed2bc284c7,75,marginalia,"<a id='82bf1c01-5261-47f9-9113-27ed2bc284c7'></a>

Review",Review,6,1,7,0.081804305,0.04639928,0.148741692,0.063316144,5d653ea8-f9bf-444d-8572-2cc56b3dade3,d9b8472e-5b75-4763-b28d-188dea4801e5,results_folder/chunk_images/Evaluation_of_echinacea_for_the_prevention_and_treatment_of_the_common_cold/page_7/marginalia.82bf1c01-5261-47f9-9113-27ed2bc284c7.png,2025-10-29T04:41:31.169821+00:00,0.18.3,dpt-2-20250919
